clTimestamp,Vehicle Speed,Steering Angle
2024-11-28 20:32:22.758,1.9,24.9
2024-11-28 20:32:22.780,1.9,22.1
2024-11-28 20:32:22.828,1.9,22.1
2024-11-28 20:32:22.859,1.9,22.1
2024-11-28 20:32:22.879,1.9,20.3
2024-11-28 20:32:22.927,1.9,20.3
2024-11-28 20:32:22.960,1.9,20.3
2024-11-28 20:32:22.979,1.9,20.0
2024-11-28 20:32:23.030,1.9,18.9
2024-11-28 20:32:23.061,1.9,18.9
2024-11-28 20:32:23.077,1.9,18.9
2024-11-28 20:32:23.129,1.9,18.9
2024-11-28 20:32:23.161,1.9,18.9
2024-11-28 20:32:23.180,1.9,18.9
2024-11-28 20:32:23.228,1.9,18.6
2024-11-28 20:32:23.262,1.9,18.6
2024-11-28 20:32:23.279,1.9,18.6
2024-11-28 20:32:23.327,1.9,18.6
2024-11-28 20:32:23.363,1.9,18.6
2024-11-28 20:32:23.379,1.9,18.2
2024-11-28 20:32:23.430,1.9,17.5
2024-11-28 20:32:23.464,1.9,17.5
2024-11-28 20:32:23.478,1.9,17.5
2024-11-28 20:32:23.529,1.9,17.2
2024-11-28 20:32:23.565,1.9,17.2
2024-11-28 20:32:23.577,1.9,17.2
2024-11-28 20:32:23.629,1.9,17.2
2024-11-28 20:32:23.666,1.9,17.2
2024-11-28 20:32:23.680,1.9,15.1
2024-11-28 20:32:23.728,1.9,15.1
2024-11-28 20:32:23.767,2.0,15.1
2024-11-28 20:32:23.779,2.0,14.7
2024-11-28 20:32:23.827,2.0,14.7
2024-11-28 20:32:23.867,2.0,14.7
2024-11-28 20:32:23.878,2.0,14.7
2024-11-28 20:32:23.930,2.0,14.7
2024-11-28 20:32:23.968,2.0,14.7
2024-11-28 20:32:23.978,2.0,14.7
2024-11-28 20:32:24.029,2.0,14.7
2024-11-28 20:32:24.069,1.9,14.7
2024-11-28 20:32:24.077,1.9,14.7
2024-11-28 20:32:24.129,1.9,14.7
2024-11-28 20:32:24.170,1.9,14.7
2024-11-28 20:32:24.180,1.9,14.7
2024-11-28 20:32:24.228,1.9,14.7
2024-11-28 20:32:24.271,1.9,14.7
2024-11-28 20:32:24.279,1.9,15.1
2024-11-28 20:32:24.327,1.9,15.1
2024-11-28 20:32:24.371,1.9,15.1
2024-11-28 20:32:24.378,1.9,15.1
2024-11-28 20:32:24.430,1.9,17.2
2024-11-28 20:32:24.472,1.9,17.2
2024-11-28 20:32:24.477,1.9,17.2
2024-11-28 20:32:24.529,1.9,19.6
2024-11-28 20:32:24.573,1.9,19.6
2024-11-28 20:32:24.580,1.9,21.7
2024-11-28 20:32:24.628,1.9,21.7
2024-11-28 20:32:24.674,1.9,21.7
2024-11-28 20:32:24.680,1.9,24.9
2024-11-28 20:32:24.728,1.9,24.9
2024-11-28 20:32:24.775,1.9,24.9
2024-11-28 20:32:24.779,1.9,28.1
2024-11-28 20:32:24.827,1.9,29.5
2024-11-28 20:32:24.875,1.9,29.5
2024-11-28 20:32:24.878,1.9,29.5
2024-11-28 20:32:24.929,1.9,29.5
2024-11-28 20:32:24.976,1.9,29.5
2024-11-28 20:32:24.977,1.9,29.5
2024-11-28 20:32:25.028,1.9,29.5
2024-11-28 20:32:25.077,1.9,29.5
2024-11-28 20:32:25.081,1.9,29.5
2024-11-28 20:32:25.128,1.9,29.5
2024-11-28 20:32:25.178,1.9,29.5
2024-11-28 20:32:25.179,1.9,29.5
2024-11-28 20:32:25.230,1.9,29.5
2024-11-28 20:32:25.277,1.9,29.5
2024-11-28 20:32:25.279,1.9,29.5
2024-11-28 20:32:25.329,1.9,29.5
2024-11-28 20:32:25.379,1.9,29.5
2024-11-28 20:32:25.380,1.9,29.5
2024-11-28 20:32:25.427,1.9,29.5
2024-11-28 20:32:25.479,1.9,28.8
2024-11-28 20:32:25.480,1.9,28.8
2024-11-28 20:32:25.530,1.9,28.8
2024-11-28 20:32:25.578,1.9,28.8
2024-11-28 20:32:25.582,1.9,28.8
2024-11-28 20:32:25.629,1.9,26.0
2024-11-28 20:32:25.678,1.9,26.0
2024-11-28 20:32:25.682,1.9,26.0
2024-11-28 20:32:25.729,1.9,22.8
2024-11-28 20:32:25.780,1.9,22.8
2024-11-28 20:32:25.783,1.9,22.8
2024-11-28 20:32:25.828,1.9,22.4
2024-11-28 20:32:25.880,1.9,20.7
2024-11-28 20:32:25.883,2.0,20.7
2024-11-28 20:32:25.927,2.0,20.7
2024-11-28 20:32:25.979,2.0,18.6
2024-11-28 20:32:25.984,2.0,18.6
2024-11-28 20:32:26.029,2.0,18.6
2024-11-28 20:32:26.077,2.0,18.6
2024-11-28 20:32:26.085,2.0,18.6
2024-11-28 20:32:26.128,2.0,18.6
2024-11-28 20:32:26.179,2.0,18.6
2024-11-28 20:32:26.186,2.0,18.6
2024-11-28 20:32:26.227,2.0,19.6
2024-11-28 20:32:26.279,2.0,19.6
2024-11-28 20:32:26.286,2.0,19.6
2024-11-28 20:32:26.330,2.0,22.8
2024-11-28 20:32:26.378,2.0,27.4
2024-11-28 20:32:26.387,1.9,27.4
2024-11-28 20:32:26.429,1.9,27.4
2024-11-28 20:32:26.480,1.9,29.5
2024-11-28 20:32:26.488,1.9,29.5
2024-11-28 20:32:26.528,1.9,29.5
2024-11-28 20:32:26.580,1.9,29.5
2024-11-28 20:32:26.589,1.9,29.5
2024-11-28 20:32:26.627,1.9,29.5
2024-11-28 20:32:26.679,1.9,29.5
2024-11-28 20:32:26.690,1.9,29.5
2024-11-28 20:32:26.730,1.9,29.5
2024-11-28 20:32:26.779,1.9,29.5
2024-11-28 20:32:26.790,1.9,29.5
2024-11-28 20:32:26.830,1.9,29.5
2024-11-28 20:32:26.878,1.9,29.5
2024-11-28 20:32:26.891,1.9,29.5
2024-11-28 20:32:26.929,1.9,29.5
2024-11-28 20:32:26.977,1.9,29.5
2024-11-28 20:32:26.992,1.9,29.5
2024-11-28 20:32:27.028,1.9,29.5
2024-11-28 20:32:27.080,1.9,29.5
2024-11-28 20:32:27.093,2.0,29.5
2024-11-28 20:32:27.127,2.0,29.5
2024-11-28 20:32:27.179,2.0,29.5
2024-11-28 20:32:27.194,2.0,29.5
2024-11-28 20:32:27.230,2.0,29.5
2024-11-28 20:32:27.278,2.0,29.5
2024-11-28 20:32:27.294,1.9,29.5
2024-11-28 20:32:27.329,1.9,29.5
2024-11-28 20:32:27.377,1.9,29.5
2024-11-28 20:32:27.396,1.9,29.5
2024-11-28 20:32:27.429,1.9,29.5
2024-11-28 20:32:27.480,1.9,29.5
2024-11-28 20:32:27.498,1.9,29.5
2024-11-28 20:32:27.528,1.9,29.5
2024-11-28 20:32:27.579,1.9,29.5
2024-11-28 20:32:27.599,1.9,29.5
2024-11-28 20:32:27.627,1.9,29.5
2024-11-28 20:32:27.679,1.9,29.5
2024-11-28 20:32:27.700,1.9,29.5
2024-11-28 20:32:27.730,1.9,29.5
2024-11-28 20:32:27.778,1.9,29.5
2024-11-28 20:32:27.801,2.0,29.5
2024-11-28 20:32:27.829,2.0,29.5
2024-11-28 20:32:27.877,2.0,29.5
2024-11-28 20:32:27.902,1.9,29.5
2024-11-28 20:32:27.928,1.9,29.5
2024-11-28 20:32:27.979,1.9,29.5
2024-11-28 20:32:28.002,1.9,29.5
2024-11-28 20:32:28.030,1.9,29.5
2024-11-28 20:32:28.078,1.9,29.5
2024-11-28 20:32:28.103,1.9,29.5
2024-11-28 20:32:28.129,1.9,29.5
2024-11-28 20:32:28.177,1.9,29.5
2024-11-28 20:32:28.204,2.0,29.5
2024-11-28 20:32:28.229,2.0,28.8
2024-11-28 20:32:28.280,2.0,28.8
2024-11-28 20:32:28.304,2.0,28.8
2024-11-28 20:32:28.327,2.0,25.3
2024-11-28 20:32:28.378,2.0,25.3
2024-11-28 20:32:28.405,2.0,25.3
2024-11-28 20:32:28.430,2.0,21.4
2024-11-28 20:32:28.506,2.0,21.4
2024-11-28 20:32:28.607,2.0,21.4
2024-11-28 20:32:28.707,2.0,21.4
2024-11-28 20:32:28.808,1.3,21.4
2024-11-28 20:32:28.909,0.8,21.4
2024-11-28 20:32:28.956,0.8,0.7
2024-11-28 20:32:29.007,0.8,0.7
2024-11-28 20:32:29.010,0.3,0.7
2024-11-28 20:32:29.054,0.3,0.7
2024-11-28 20:32:29.106,0.3,0.7
2024-11-28 20:32:29.110,0.0,0.7
2024-11-28 20:32:29.156,0.0,0.7
2024-11-28 20:32:29.208,0.0,0.7
2024-11-28 20:32:29.211,0.0,0.7
2024-11-28 20:32:29.255,0.0,0.7
2024-11-28 20:32:29.306,0.0,0.7
2024-11-28 20:32:29.312,0.0,0.7
2024-11-28 20:32:29.357,0.0,0.7
2024-11-28 20:32:29.404,0.0,0.7
2024-11-28 20:32:29.413,0.0,0.7
2024-11-28 20:32:29.455,0.0,0.7
2024-11-28 20:32:29.506,0.0,0.7
2024-11-28 20:32:29.514,0.0,0.7
2024-11-28 20:32:29.557,0.0,0.7
2024-11-28 20:32:29.604,0.0,0.7
2024-11-28 20:32:29.615,0.0,0.7
2024-11-28 20:32:29.655,0.0,0.7
2024-11-28 20:32:29.706,0.0,0.7
2024-11-28 20:32:29.716,0.0,0.7
2024-11-28 20:32:29.757,0.0,0.7
2024-11-28 20:32:29.805,0.0,0.7
2024-11-28 20:32:29.817,0.0,0.7
2024-11-28 20:32:29.856,0.0,0.7
2024-11-28 20:32:29.907,0.0,0.7
2024-11-28 20:32:29.918,0.0,0.7
2024-11-28 20:32:29.955,0.0,0.7
2024-11-28 20:32:30.006,0.0,0.7
2024-11-28 20:32:30.018,0.0,0.7
2024-11-28 20:32:30.057,0.0,0.7
2024-11-28 20:32:30.108,0.0,0.7
2024-11-28 20:32:30.119,0.0,0.7
2024-11-28 20:32:30.156,0.0,0.7
2024-11-28 20:32:30.208,0.0,0.7
2024-11-28 20:32:30.220,0.0,0.7
2024-11-28 20:32:30.255,0.0,0.7
2024-11-28 20:32:30.321,0.0,0.7
2024-11-28 20:32:30.422,0.0,0.7
2024-11-28 20:32:30.522,0.0,0.7
2024-11-28 20:32:30.623,0.0,0.7
2024-11-28 20:32:30.724,0.1,0.7
2024-11-28 20:32:30.786,0.1,-15.8
2024-11-28 20:32:30.825,0.0,-15.8
2024-11-28 20:32:30.833,0.0,-15.8
2024-11-28 20:32:30.885,0.0,-15.8
2024-11-28 20:32:30.926,0.0,-15.8
2024-11-28 20:32:30.936,0.0,-15.8
2024-11-28 20:32:30.984,0.0,-15.8
2024-11-28 20:32:31.026,0.0,-15.8
2024-11-28 20:32:31.035,0.0,-15.8
2024-11-28 20:32:31.086,0.0,-15.8
2024-11-28 20:32:31.127,0.0,-15.8
2024-11-28 20:32:31.134,0.0,-15.8
2024-11-28 20:32:31.185,0.0,-15.8
2024-11-28 20:32:31.228,0.0,-15.8
2024-11-28 20:32:31.233,0.0,-15.8
2024-11-28 20:32:31.285,0.0,-15.8
2024-11-28 20:32:31.329,0.0,-15.8
2024-11-28 20:32:31.336,0.0,-15.8
2024-11-28 20:32:31.384,0.0,-15.8
2024-11-28 20:32:31.430,0.0,-15.8
2024-11-28 20:32:31.435,0.0,-15.8
2024-11-28 20:32:31.483,0.0,-15.8
2024-11-28 20:32:31.530,0.0,-15.8
2024-11-28 20:32:31.534,0.0,-15.8
2024-11-28 20:32:31.586,0.0,-15.8
2024-11-28 20:32:31.631,0.0,-15.8
2024-11-28 20:32:31.633,0.0,-15.8
2024-11-28 20:32:31.685,0.0,-15.8
2024-11-28 20:32:31.732,0.0,-15.8
2024-11-28 20:32:31.733,0.0,-15.8
2024-11-28 20:32:31.785,0.0,-15.8
2024-11-28 20:32:31.832,0.0,-15.8
2024-11-28 20:32:31.836,0.0,-15.8
2024-11-28 20:32:31.884,0.0,-15.8
2024-11-28 20:32:31.933,0.0,-15.8
2024-11-28 20:32:31.935,0.0,-15.8
2024-11-28 20:32:31.983,0.0,-15.8
2024-11-28 20:32:32.034,0.0,-15.8
2024-11-28 20:32:32.034,0.0,-15.8
2024-11-28 20:32:32.086,0.0,-15.8
2024-11-28 20:32:32.133,0.0,-15.8
2024-11-28 20:32:32.135,0.0,-15.8
2024-11-28 20:32:32.185,0.0,-15.8
2024-11-28 20:32:32.233,0.0,-15.8
2024-11-28 20:32:32.235,0.0,-15.8
2024-11-28 20:32:32.284,0.0,-15.8
2024-11-28 20:32:32.335,0.0,-15.8
2024-11-28 20:32:32.336,0.0,-15.8
2024-11-28 20:32:32.386,0.0,-15.8
2024-11-28 20:32:32.435,0.0,-15.8
2024-11-28 20:32:32.437,0.0,-15.8
2024-11-28 20:32:32.486,0.0,-15.8
2024-11-28 20:32:32.534,0.0,-15.8
2024-11-28 20:32:32.538,0.0,-15.8
2024-11-28 20:32:32.585,0.0,-15.8
2024-11-28 20:32:32.633,0.0,-15.8
2024-11-28 20:32:32.638,0.0,-15.8
2024-11-28 20:32:32.684,0.0,-15.8
2024-11-28 20:32:32.736,0.0,-15.8
2024-11-28 20:32:32.739,0.0,-15.8
2024-11-28 20:32:32.783,0.0,-15.8
2024-11-28 20:32:32.835,0.0,-15.8
2024-11-28 20:32:32.840,0.0,-15.8
2024-11-28 20:32:32.886,0.0,-15.8
2024-11-28 20:32:32.934,0.0,-15.8
2024-11-28 20:32:32.941,0.0,-15.8
2024-11-28 20:32:32.986,0.0,-15.8
2024-11-28 20:32:33.033,0.0,-15.8
2024-11-28 20:32:33.041,0.0,-15.8
2024-11-28 20:32:33.085,0.0,-15.8
2024-11-28 20:32:33.136,0.0,-15.8
2024-11-28 20:32:33.142,0.0,-15.8
2024-11-28 20:32:33.184,0.0,-15.8
2024-11-28 20:32:33.236,0.0,-15.8
2024-11-28 20:32:33.243,0.0,-15.8
2024-11-28 20:32:33.285,0.0,-15.8
2024-11-28 20:32:33.334,0.0,-15.8
2024-11-28 20:32:33.344,0.0,-15.8
2024-11-28 20:32:33.385,0.0,-15.8
2024-11-28 20:32:33.433,0.0,-15.8
2024-11-28 20:32:33.445,0.0,-15.8
2024-11-28 20:32:33.485,0.0,-15.8
2024-11-28 20:32:33.536,0.0,-15.8
2024-11-28 20:32:33.545,0.0,-15.8
2024-11-28 20:32:33.584,0.0,-15.8
2024-11-28 20:32:33.635,0.0,-15.8
2024-11-28 20:32:33.646,0.0,-15.8
2024-11-28 20:32:33.686,0.0,-15.8
2024-11-28 20:32:33.734,0.0,-15.8
2024-11-28 20:32:33.747,0.0,-15.8
2024-11-28 20:32:33.785,0.0,-15.8
2024-11-28 20:32:33.833,0.0,-15.8
2024-11-28 20:32:33.848,0.0,-15.8
2024-11-28 20:32:33.884,0.0,-15.8
2024-11-28 20:32:33.936,0.0,-15.8
2024-11-28 20:32:33.949,0.0,-15.8
2024-11-28 20:32:33.984,0.0,-15.8
2024-11-28 20:32:34.035,0.0,-15.8
2024-11-28 20:32:34.050,0.0,-15.8
2024-11-28 20:32:34.083,0.0,-15.8
2024-11-28 20:32:34.135,0.0,-15.8
2024-11-28 20:32:34.150,0.0,-15.8
2024-11-28 20:32:34.186,0.0,-15.8
2024-11-28 20:32:34.234,0.0,-15.8
2024-11-28 20:32:34.251,0.0,-15.8
2024-11-28 20:32:34.285,0.0,-15.8
2024-11-28 20:32:34.333,0.0,-15.8
2024-11-28 20:32:34.352,0.0,-15.8
2024-11-28 20:32:34.384,0.0,-15.8
2024-11-28 20:32:34.436,0.0,-15.8
2024-11-28 20:32:34.453,0.0,-15.8
2024-11-28 20:32:34.483,0.0,-15.8
2024-11-28 20:32:34.535,0.0,-15.8
2024-11-28 20:32:34.554,0.0,-15.8
2024-11-28 20:32:34.586,0.0,-15.8
2024-11-28 20:32:34.634,0.0,-15.8
2024-11-28 20:32:34.655,0.0,-15.8
2024-11-28 20:32:34.686,0.0,-15.8
2024-11-28 20:32:34.734,0.0,-15.8
2024-11-28 20:32:34.755,0.0,-15.8
2024-11-28 20:32:34.785,0.0,-15.8
2024-11-28 20:32:34.833,0.0,-15.8
2024-11-28 20:32:34.856,0.0,-15.8
2024-11-28 20:32:34.884,0.0,-15.8
2024-11-28 20:32:34.936,0.0,-15.8
2024-11-28 20:32:34.957,0.0,-15.8
2024-11-28 20:32:34.983,0.0,-15.8
2024-11-28 20:32:35.035,0.0,-15.8
2024-11-28 20:32:35.057,0.0,-15.8
2024-11-28 20:32:35.086,0.0,-15.8
2024-11-28 20:32:35.134,0.0,-15.8
2024-11-28 20:32:35.158,0.0,-15.8
2024-11-28 20:32:35.185,0.0,-15.8
2024-11-28 20:32:35.236,0.0,-15.8
2024-11-28 20:32:35.259,0.0,-15.8
2024-11-28 20:32:35.284,0.0,-15.8
2024-11-28 20:32:35.335,0.0,-15.8
2024-11-28 20:32:35.360,0.0,-15.8
2024-11-28 20:32:35.386,0.0,-15.8
2024-11-28 20:32:35.434,0.0,-15.8
2024-11-28 20:32:35.460,0.0,-15.8
2024-11-28 20:32:35.485,0.0,-15.8
2024-11-28 20:32:35.533,0.0,-15.8
2024-11-28 20:32:35.561,0.0,-15.8
2024-11-28 20:32:35.584,0.0,-15.8
2024-11-28 20:32:35.636,0.0,-15.8
2024-11-28 20:32:35.662,0.0,-15.8
2024-11-28 20:32:35.684,0.0,-15.8
2024-11-28 20:32:35.735,0.0,-15.8
2024-11-28 20:32:35.763,0.0,-15.8
2024-11-28 20:32:35.783,0.0,-15.8
2024-11-28 20:32:35.835,0.0,-15.8
2024-11-28 20:32:35.863,0.0,-15.8
2024-11-28 20:32:35.886,0.0,-15.8
2024-11-28 20:32:35.934,0.0,-15.8
2024-11-28 20:32:35.964,0.0,-15.8
2024-11-28 20:32:35.985,0.0,-15.8
2024-11-28 20:32:36.033,0.0,-15.8
2024-11-28 20:32:36.065,0.0,-15.8
2024-11-28 20:32:36.084,0.0,-15.8
2024-11-28 20:32:36.136,0.0,-15.8
2024-11-28 20:32:36.166,0.0,-15.8
2024-11-28 20:32:36.183,0.0,-15.8
2024-11-28 20:32:36.234,0.0,-15.8
2024-11-28 20:32:36.266,0.0,-15.8
2024-11-28 20:32:36.285,0.0,-15.8
2024-11-28 20:32:36.333,0.0,-15.8
2024-11-28 20:32:36.367,0.0,-15.8
2024-11-28 20:32:36.383,0.0,-15.8
2024-11-28 20:32:36.435,0.0,-15.8
2024-11-28 20:32:36.468,0.0,-15.8
2024-11-28 20:32:36.486,0.0,-15.8
2024-11-28 20:32:36.534,0.0,-15.8
2024-11-28 20:32:36.571,0.0,-15.8
2024-11-28 20:32:36.585,0.0,-15.8
2024-11-28 20:32:36.633,0.0,-15.8
2024-11-28 20:32:36.670,0.0,-15.8
2024-11-28 20:32:36.684,0.0,-15.8
2024-11-28 20:32:36.735,0.0,-15.8
2024-11-28 20:32:36.771,0.0,-15.8
2024-11-28 20:32:36.785,0.0,-15.8
2024-11-28 20:32:36.833,0.0,-15.8
2024-11-28 20:32:36.872,0.0,-15.8
2024-11-28 20:32:36.885,0.0,-15.8
2024-11-28 20:32:36.933,0.0,-15.8
2024-11-28 20:32:36.973,0.0,-15.8
2024-11-28 20:32:36.984,0.0,-15.8
2024-11-28 20:32:37.036,0.0,-15.8
2024-11-28 20:32:37.073,0.0,-15.8
2024-11-28 20:32:37.083,0.0,-15.8
2024-11-28 20:32:37.135,0.0,-15.8
2024-11-28 20:32:37.174,0.0,-15.8
2024-11-28 20:32:37.186,0.0,-15.8
2024-11-28 20:32:37.233,0.0,-15.8
2024-11-28 20:32:37.275,0.0,-15.8
2024-11-28 20:32:37.285,0.0,-15.8
2024-11-28 20:32:37.336,0.0,-15.8
2024-11-28 20:32:37.375,0.0,-15.8
2024-11-28 20:32:37.384,0.0,-15.8
2024-11-28 20:32:37.435,0.0,-15.8
2024-11-28 20:32:37.476,0.0,-15.8
2024-11-28 20:32:37.483,0.0,-15.8
2024-11-28 20:32:37.535,0.0,-15.8
